i	j	confidence	interest	lift	std_lift
('Acute bronchitis (disorder)', 'Acute viral pharyngitis (disorder)')	Anemia (disorder)	0.24705130969957367	-0.05994484952252627	0.8047374609688245	0.247045064324284
Chronic obstructive bronchitis (disorder)	Miscarriage in first trimester	0.24708555030788545	0.07267484105114422	1.4166879508767047	0.2470405356929332
Miscarriage in first trimester	Chronic obstructive bronchitis (disorder)	0.02047113832010857	0.006021140134241184	1.4166879508767047	0.2470405356929332
('Normal pregnancy', 'Cardiac Arrest')	Acute viral pharyngitis (disorder)	0.24716397387418357	-0.20610310618435243	0.5452943413456459	0.24703455389375964
('Anemia (disorder)', 'Fracture of forearm')	Hyperlipidemia	0.24704508974171896	0.13176819263413744	2.143058114334614	0.24699014958044516
('Body mass index 30+ - obesity (finding)', 'Anemia (disorder)')	Hyperglycemia (disorder)	0.08619289138962634	0.05576211264296736	2.8324247666218385	0.24698367636621718
('Epilepsy', 'History of single seizure (situation)')	Hypertension	0.24701916788247724	-0.01657775603971201	0.9371094480427034	0.24698128396055544
('Acute bronchitis (disorder)', 'Atopic dermatitis')	Otitis media	0.24706694271911664	0.13129245495241754	2.134036154985969	0.2469630038652678
('Body mass index 30+ - obesity (finding)', 'Pulmonary emphysema (disorder)')	Anemia (disorder)	0.24705032506621719	-0.059945834155882755	0.8047342536539219	0.24695966285370258
('Suspected lung cancer (situation)', 'Chronic sinusitis (disorder)')	Carcinoma in situ of prostate (disorder)	0.2470713525026624	0.22430571597536145	10.852819872019388	0.24691095014912653
('Laceration of thigh', 'Acute viral pharyngitis (disorder)')	Hypertension	0.2469785035519882	-0.01661842037020106	0.936955180952314	0.24690902380513008
('Atrial Fibrillation', 'Hyperlipidemia')	Miscarriage in first trimester	0.24696386255924171	0.07255315330250048	1.415990242868049	0.24690809449751905
('Diabetic renal disease (disorder)', 'Hyperlipidemia')	Body mass index 30+ - obesity (finding)	0.24699278267842822	-0.06881055843551831	0.7821094666294539	0.2469065077910174
('Fetus with unknown complication', 'Miscarriage in first trimester')	Acute bronchitis (disorder)	0.24692352296888087	-0.1517493958322712	0.6193636721335468	0.24689926226603523
('Hypertension', 'Non-small cell lung cancer (disorder)')	Diabetic renal disease (disorder)	0.2470535912830776	0.21715582197509145	8.26327839840164	0.2468861209964413
('Impacted molars', 'Chronic pain')	Viral sinusitis (disorder)	0.24688649872629492	-0.40269391831687623	0.38007072296005934	0.24686873452058022
('Prediabetes', 'Otitis media')	Miscarriage in first trimester	0.2469275002818807	0.07251679102513947	1.4157817563736361	0.24684258006314835
('Acute viral pharyngitis (disorder)', 'Fracture of forearm')	Body mass index 30+ - obesity (finding)	0.2469092605551668	-0.06889408055877974	0.7818449915198278	0.24682141607371985
('Neoplasm of prostate', 'Stroke')	Osteoporosis (disorder)	0.2469019902365753	0.19912896759792806	5.168230448890153	0.24676056338028168
('Prediabetes', 'Localized  primary osteoarthritis of the hand')	Hyperlipidemia	0.2467511371020143	0.13147423999443278	2.140508144244507	0.24668995207537972
('Normal pregnancy', 'Laceration of foot')	Prediabetes	0.24680102367242482	-0.059282022135287465	0.8063204645038403	0.24668053111502158
('Acute bronchitis (disorder)', 'Cystitis')	Miscarriage in first trimester	0.2467324290998767	0.07232171984313546	1.4146632976342886	0.24663953631767171
('Normal pregnancy', 'Fracture of clavicle')	Body mass index 30+ - obesity (finding)	0.24679170779861798	-0.06901163331532856	0.7814727574702	0.24660577635151812
('Stroke', 'Hypertriglyceridemia (disorder)')	Diabetes	0.2467674775367083	0.1799849367489601	3.695089684008844	0.24660236738272684
('Acute viral pharyngitis (disorder)', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Chronic kidney disease stage 1 (disorder)	0.24671288548888357	0.21879165685461444	8.836032565776147	0.24653275944524147
('Closed fracture of hip', 'Osteoporosis (disorder)')	Stroke	0.24666001994017947	0.19598611286869055	4.8675942747457865	0.24650977263661747
('Pulmonary emphysema (disorder)', 'Acute viral pharyngitis (disorder)')	Anemia (disorder)	0.2466268146883006	-0.06036934453379933	0.8033547237634188	0.24649812094294504
('Polyp of colon', 'Chronic kidney disease stage 1 (disorder)')	Anemia (disorder)	0.24661299823286864	-0.0603831609892313	0.8033097184595511	0.24646504320502752
('Body mass index 30+ - obesity (finding)', 'Cystitis')	Anemia (disorder)	0.24655396618985695	-0.06044219303224299	0.8031174292688288	0.24645597606970995
('Hypertension', 'Stroke')	Miscarriage in first trimester	0.24648733592161212	0.07207662666487089	1.4132580331335647	0.24645250751097755
('Drug overdose', 'Chronic sinusitis (disorder)')	Miscarriage in first trimester	0.24650199885779556	0.07209128960105432	1.4133421044399994	0.24644820446919397
Seizure disorder	Acute viral pharyngitis (disorder)	0.24645726465696952	-0.20680981540156648	0.5437351960904406	0.2464396139791998
Acute viral pharyngitis (disorder)	Seizure disorder	0.020053669581392514	-0.016827646407681224	0.5437351960904406	0.2464396139791998
('Diabetes', 'Chronic sinusitis (disorder)')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	0.2463931469792606	0.22872176759921017	13.943062489927577	0.24635067350504425
('Atrial Fibrillation', 'Acute bronchitis (disorder)')	Osteoporosis (disorder)	0.24635259335432869	0.19857957071568144	5.1567302998122475	0.2463041522046536
('Acute viral pharyngitis (disorder)', 'Osteoporosis (disorder)')	Miscarriage in first trimester	0.24631215080992	0.07190144155317876	1.4122535930252784	0.2462818554546185
('Metabolic syndrome X (disorder)', 'Prediabetes')	Polyp of colon	0.24636855596696097	0.17243228558172558	3.3321745157456477	0.24626121635094717
('Drug overdose', 'Metabolic syndrome X (disorder)')	Neuropathy due to type 2 diabetes mellitus (disorder)	0.24641311774083352	0.22327947145522686	10.651719780731117	0.24624145785876997
('Prediabetes', 'Anemia (disorder)')	Facial laceration	0.030760457910139438	0.0006709088689517174	1.0222970729150294	0.24622451909273615
('Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)', 'Prediabetes')	Acute bronchitis (disorder)	0.2463157894736842	-0.15235712932746787	0.6178392809182514	0.24622244240772853
Perennial allergic rhinitis with seasonal variation	Childhood asthma	0.20434334321433176	0.1820943025449341	9.18436647452377	0.24621418032150344
Childhood asthma	Perennial allergic rhinitis with seasonal variation	0.2462434478741992	0.2194322956235517	9.18436647452377	0.24621418032150344
('Diabetic renal disease (disorder)', 'Stroke')	Prediabetes	0.24636236794897348	-0.0597206778587388	0.8048873380061156	0.24621212121212122
('Sinusitis (disorder)', 'Acute bronchitis (disorder)')	Anemia (disorder)	0.24622104063805544	-0.060775118584044496	0.8020329676500089	0.24619241140947248
('Body mass index 30+ - obesity (finding)', 'Laceration of foot')	Miscarriage in first trimester	0.24622330265671125	0.07181259339997001	1.4117441738870422	0.24615785360771036
('Chronic pain', 'Miscarriage in first trimester')	Acute bronchitis (disorder)	0.24625725633974946	-0.15241566246140262	0.6176924609784602	0.24614209320091673
Concussion with no loss of consciousness	Hypertension	0.2461129051548858	-0.01748401876730346	0.9336713854351937	0.24610163409930183
Hypertension	Concussion with no loss of consciousness	0.05395006783904776	-0.003832647450980213	0.9336713854351936	0.2461016340993018
('History of cardiac arrest (situation)', 'Anemia (disorder)')	Metabolic syndrome X (disorder)	0.24619565217391304	0.18192784473458712	3.8307772115353704	0.24609321918738958
('Metabolic syndrome X (disorder)', 'Stroke')	Body mass index 30+ - obesity (finding)	0.24624101111353236	-0.06956233000041417	0.7797289612103405	0.24607672188317348
('Hypertension', 'Chronic sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24608363801339703	-0.20718344204513897	0.542910899202336	0.2460735778812666
('Seizure disorder', 'Hyperlipidemia')	Acute bronchitis (disorder)	0.24623352165725046	-0.15243939714390162	0.6176329267553422	0.24605603955733454
('Chronic intractable migraine without aura', 'Hypertriglyceridemia (disorder)')	Chronic kidney disease stage 1 (disorder)	0.24622392711579957	0.21830269848153044	8.818520500691596	0.24604316546762592
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Diabetes')	Acute viral pharyngitis (disorder)	0.24605101011987005	-0.20721606993866595	0.5428389153875778	0.24602285458211967
('Chronic sinusitis (disorder)', 'Chronic kidney disease stage 1 (disorder)')	Hyperlipidemia	0.24611283873833853	0.130835941630757	2.134971055897307	0.24594534547878255
('Anemia (disorder)', 'History of cardiac arrest (situation)')	Acute bronchitis (disorder)	0.24601593625498008	-0.152656982546172	0.6170871525328927	0.24594083076003587
('Acute bronchitis (disorder)', 'Fracture of forearm')	Hypertension	0.24597270224357096	-0.017624221678618296	0.9331395017195999	0.24592852958406558
('Anemia (disorder)', 'Carcinoma in situ of prostate (disorder)')	Chronic sinusitis (disorder)	0.24595080983803239	0.02977617624962625	1.1377413055146874	0.24590968586387435
('Anemia (disorder)', 'Localized  primary osteoarthritis of the hand')	Hyperlipidemia	0.24595096911231082	0.1306740720047293	2.133566874920119	0.2458842272968667
('Prediabetes', 'Anemia (disorder)')	Sinusitis (disorder)	0.05866973661559649	0.0011962877421728413	1.0208146155419955	0.24587773752799535
('Body mass index 30+ - obesity (finding)', 'Pathological fracture due to osteoporosis (disorder)')	Stroke	0.24594894561598224	0.19527503854449332	4.853561918345991	0.24586524586524586
('Chronic congestive heart failure (disorder)', 'Chronic sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24582805238698774	-0.20743902767154826	0.5423470249708867	0.2457882228677053
Hypertriglyceridemia (disorder)	Opioid abuse (disorder)	0.02410780082113907	0.017671085541477567	3.7453576511787032	0.24577181208053692
Opioid abuse (disorder)	Hypertriglyceridemia (disorder)	0.24587303717621795	0.18022562507958167	3.7453576511787032	0.24577181208053692
Diabetes	Opioid abuse (disorder)	0.023698031200683	0.017261315921021498	3.6816963577002046	0.24577181208053692
Opioid abuse (disorder)	Diabetes	0.24587303717621795	0.17909049638846974	3.6816963577002046	0.24577181208053692
('Concussion with no loss of consciousness', 'Streptococcal sore throat (disorder)')	Body mass index 30+ - obesity (finding)	0.24586070959264125	-0.06994263152130528	0.7785247259430705	0.24576159810750425
('History of myocardial infarction (situation)', 'Chronic sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24587458745874588	-0.20739249259979012	0.5424496908687766	0.24575012378280242
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Hypertension')	Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)	0.20998467265163126	0.19987304302494519	20.76664992727296	0.24572795625427205
"('Polyp of colon', ""Alzheimer's disease (disorder)"")"	Pneumonia	0.2458227848101266	0.23616900769964247	25.463896876504407	0.24572730725408282
('Cardiac Arrest', 'Coronary Heart Disease')	Hypertension	0.2458161532864419	-0.017780770635747345	0.9325456064844064	0.2457246816252274
('Miscarriage in first trimester', 'Viral sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24570517237374873	-0.20756190768478727	0.5420759264979441	0.24569933264171687
('Acute bacterial sinusitis (disorder)', 'Diabetes')	Metabolic syndrome X (disorder)	0.24583698510078877	0.18156917766146285	3.8251963914107248	0.24567170721016876
Chronic sinusitis (disorder)	History of myocardial infarction (situation)	0.024216848692649826	0.0029033821271138537	1.1362228954255917	0.2455919905962466
History of myocardial infarction (situation)	Chronic sinusitis (disorder)	0.2456225680933852	0.029447934504979068	1.1362228954255917	0.2455919905962466
('Body mass index 30+ - obesity (finding)', 'Anemia (disorder)')	Metastasis from malignant tumor of prostate (disorder)	0.011689186511867495	0.007540869940543576	2.817814482306237	0.24557383878358668
Preeclampsia	Body mass index 30+ - obesity (finding)	0.24556818676771636	-0.07023515434623018	0.7775984443404343	0.24553532537677494
Body mass index 30+ - obesity (finding)	Preeclampsia	0.015422617468206922	-0.004411035210057522	0.7775984443404343	0.24553532537677494
('Diabetic renal disease (disorder)', 'Chronic sinusitis (disorder)')	Body mass index 30+ - obesity (finding)	0.24559794570799706	-0.07020539540594947	0.7776926768465748	0.2455287535540677
('Fracture of clavicle', 'Streptococcal sore throat (disorder)')	Body mass index 30+ - obesity (finding)	0.24567692956558415	-0.07012641154836238	0.7779427814126268	0.24551782324404134
('Acute bronchitis (disorder)', 'Stroke')	Viral sinusitis (disorder)	0.24554361431222754	-0.4040368027309436	0.3780034124641856	0.2455110497237569
Chronic sinusitis (disorder)	Chronic intractable migraine without aura	0.053972402383321544	0.006450766692249324	1.135743784876942	0.2455052809540257
Chronic intractable migraine without aura	Chronic sinusitis (disorder)	0.24551899654608253	0.029344362957676395	1.135743784876942	0.2455052809540257
('Atrial Fibrillation', 'Diabetes')	Acute bronchitis (disorder)	0.2456390174439302	-0.15303390135722186	0.6161417188370618	0.24550471782090083
Impacted molars	Chronic sinusitis (disorder)	0.2455131113329099	0.029338477744503766	1.1357165605302417	0.24549941927990707
Chronic sinusitis (disorder)	Impacted molars	0.05406431451532335	0.006460610920403613	1.1357165605302417	0.24549941927990707
Hyperlipidemia	Osteoarthritis of hip	0.041546139895984775	0.022039031087766236	2.1297948509151174	0.2454827280779451
Osteoarthritis of hip	Hyperlipidemia	0.24551614188919887	0.13023924478161736	2.129794850915117	0.24548272807794508
('Viral sinusitis (disorder)', 'Child attention deficit disorder')	Acute viral pharyngitis (disorder)	0.2455408280150548	-0.2077262520434812	0.5417133491877352	0.24547909336388182
('Metabolic syndrome X (disorder)', 'Osteoporosis (disorder)')	Chronic kidney disease stage 1 (disorder)	0.2455773560630428	0.21765612742877366	8.795363530730638	0.24545600772076567
('Drug overdose', 'Hypertriglyceridemia (disorder)')	Neuropathy due to type 2 diabetes mellitus (disorder)	0.24559471365638766	0.22246106737078097	10.616342561146194	0.24542850848204453
('Hypertension', 'Suspected lung cancer (situation)')	Carcinoma in situ of prostate (disorder)	0.24556771029800076	0.2228020737706998	10.786771105807274	0.2454253914355782
('Facial laceration', 'Miscarriage in first trimester')	Acute bronchitis (disorder)	0.24553571428571427	-0.1531372045154378	0.6158826012663811	0.24541540424174768
('Antepartum eclampsia', 'Chronic sinusitis (disorder)')	Viral sinusitis (disorder)	0.2455931395902811	-0.4039872774528901	0.37807965441476504	0.24541339051703598
('Impacted molars', 'Diabetes')	Chronic kidney disease stage 1 (disorder)	0.24554737592020898	0.21762614728593985	8.794289790630355	0.24536817102137776
('Hypertension', 'Chronic kidney disease stage 1 (disorder)')	Acute viral pharyngitis (disorder)	0.24539814908979965	-0.20786893096873635	0.5413985702604044	0.24535977625222474
('Normal pregnancy', 'Laceration of thigh')	Miscarriage in first trimester	0.2454437063532618	0.07103299709652056	1.407274286075842	0.24531516183986368
('Prediabetes', 'Acute bacterial sinusitis (disorder)')	Miscarriage in first trimester	0.24531607377487955	0.07090536451813831	1.406542492833752	0.24527934592174422
Body mass index 30+ - obesity (finding)	History of cardiac arrest (situation)	0.028957756033777666	-0.00832439687514078	0.7767189868171626	0.24527296320326258
History of cardiac arrest (situation)	Body mass index 30+ - obesity (finding)	0.24529045114349932	-0.07051288997044722	0.7767189868171626	0.24527296320326258
('Anemia (disorder)', 'Laceration of forearm')	Chronic sinusitis (disorder)	0.24531992176585637	0.02914528817745024	1.1348228869116184	0.24524962742175854
Sprain of ankle	Hypertension	0.2452555485957101	-0.018341375326479142	0.9304188567394159	0.24524915987370596
Hypertension	Sprain of ankle	0.09495500337556614	-0.007101186358516573	0.9304188567394158	0.24524915987370594
('Chronic pain', 'Prediabetes')	Body mass index 30+ - obesity (finding)	0.24530936381883237	-0.07049397729511417	0.7767788743258455	0.24524349799266892
('Acute viral pharyngitis (disorder)', 'Osteoporosis (disorder)')	Acute bronchitis (disorder)	0.24526709272880742	-0.15340582607234465	0.6152088119412505	0.24523675536618697
('Anemia (disorder)', 'Suspected lung cancer (situation)')	Neoplasm of prostate	0.24527602815857724	0.2202634588111985	9.806110869784813	0.24520611394163963
('Hypertension', 'Anemia (disorder)')	Protracted diarrhea	0.0088479698598188	0.005027924903884946	2.316195218088948	0.24519339515946614
('Acute viral pharyngitis (disorder)', 'Hypertriglyceridemia (disorder)')	Viral sinusitis (disorder)	0.2452053965757154	-0.40437502046745577	0.3774827413853811	0.24515972894482088
('Normal pregnancy', 'Fetus with unknown complication')	Anemia (disorder)	0.24516736043793122	-0.06182879878416872	0.7986007416482434	0.245145838679326
('Normal pregnancy', 'Anemia (disorder)')	Miscarriage in first trimester	0.2451369337087279	0.07072622445198667	1.4055153766267539	0.2451248580249876
('Fracture of forearm', 'Osteoporosis (disorder)')	Stroke	0.24519230769230768	0.19451840062081877	4.838630408868991	0.24510589582140813
('Body mass index 30+ - obesity (finding)', 'History of single seizure (situation)')	Chronic sinusitis (disorder)	0.24515841142347167	0.028983777835065533	1.1340757578904948	0.24509103891467338
('Normal pregnancy', 'Preeclampsia')	Body mass index 30+ - obesity (finding)	0.24510705372389335	-0.07069628739005318	0.7761382538237779	0.24507399947455993
('Prediabetes', 'Viral sinusitis (disorder)')	Chronic kidney disease stage 2 (disorder)	0.005014640494523371	0.0009423447183424137	1.231403800248064	0.24506683640992996
('Sprain of ankle', 'Concussion with no loss of consciousness')	Anemia (disorder)	0.24517139377066297	-0.061824765451436975	0.7986138797042437	0.24504002784545775
('Prediabetes', 'Acute viral pharyngitis (disorder)')	Miscarriage in first trimester	0.24504556497779928	0.07063485572105804	1.4049915055220608	0.24503853743902895
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Hypertension')	Miscarriage in first trimester	0.24509159915334647	0.07068088989660523	1.405255446743006	0.24503649635036495
('Acute bronchitis (disorder)', 'Stroke')	Acute viral pharyngitis (disorder)	0.245068841987138	-0.208198238071398	0.5406720513554375	0.24503625690607733
('Acute bronchitis (disorder)', 'Viral sinusitis (disorder)')	Facial laceration	0.03409785505115677	0.0040083060099690496	1.133212565083057	0.24501866207292564
('Stroke', 'Chronic sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24505463715326423	-0.20821244290527177	0.5406407125830036	0.24501232907419862
('Body mass index 30+ - obesity (finding)', 'Chronic kidney disease stage 1 (disorder)')	Hypertriglyceridemia (disorder)	0.24508640021105396	0.17943898811441772	3.7333748945087826	0.24498680738786283
('Body mass index 30+ - obesity (finding)', 'Chronic kidney disease stage 1 (disorder)')	Diabetes	0.24508640021105396	0.17830385942330573	3.669917276582819	0.2449868073878628
('Fracture subluxation of wrist', 'Streptococcal sore throat (disorder)')	Anemia (disorder)	0.24510035419126328	-0.061895805030836665	0.7983824775278135	0.24492205951818613
('Acute bronchitis (disorder)', 'Viral sinusitis (disorder)')	Closed fracture of hip	0.012812164165091946	0.0015032070149042266	1.1329218065769464	0.2449197860962567
('Miscarriage in first trimester', 'History of single seizure (situation)')	Chronic sinusitis (disorder)	0.24504635520814397	0.028871721619737833	1.1335573982038487	0.2449090909090909
('Body mass index 30+ - obesity (finding)', 'Chronic kidney disease stage 1 (disorder)')	Metabolic syndrome X (disorder)	0.2449544914918876	0.18068668405256172	3.81146488812684	0.24485488126649077
('Body mass index 30+ - obesity (finding)', 'Otitis media')	Chronic sinusitis (disorder)	0.24492629779961547	0.028751664211209338	1.1330020258803915	0.244845636149984
('Acute bronchitis (disorder)', 'Viral sinusitis (disorder)')	Normal pregnancy	0.20089169786144326	0.023460889743113444	1.1322255700231452	0.2448232378559709
('Chronic intractable migraine without aura', 'Diabetes')	Hypertriglyceridemia (disorder)	0.2449751714353275	0.17932775933869122	3.731680558476728	0.24479659413434246
('Prediabetes', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Miscarriage in first trimester	0.24485022937842943	0.07043952012168819	1.4038715307211882	0.24478229578985244
('Alcoholism', 'Prediabetes')	Hypertension	0.2449050086355786	-0.018691915286610655	0.9290890234662667	0.24477457246501988
('Impacted molars', 'Acute viral pharyngitis (disorder)')	Acute bronchitis (disorder)	0.24474852958828472	-0.15392438921286736	0.6139080886764698	0.24471830985915494
('Facial laceration', 'Body mass index 30+ - obesity (finding)')	Miscarriage in first trimester	0.2447583121326432	0.07034760287590197	1.4033445146556156	0.24469205123705914
('Acute viral pharyngitis (disorder)', 'Osteoporosis (disorder)')	Hyperlipidemia	0.24470436914666988	0.12942747203908836	2.1227529130863134	0.2446740091647239
('Body mass index 30+ - obesity (finding)', 'Malignant tumor of colon')	Hyperlipidemia	0.24483082706766918	0.12955392996008766	2.1238499058417766	0.24465334900117508
('Osteoarthritis of knee', 'Stroke')	Viral sinusitis (disorder)	0.244777628032345	-0.4048027890108261	0.37682421084451667	0.2446503791069924
('Pathological fracture due to osteoporosis (disorder)', 'Osteoporosis (disorder)')	Stroke	0.2446685210941122	0.19399461402262327	4.828293992585626	0.2446247464503043
('Diabetic renal disease (disorder)', 'Stroke')	Osteoporosis (disorder)	0.2447677895156468	0.19699476687699954	5.123556685266873	0.2446172248803828
('Neoplasm of prostate', 'Chronic kidney disease stage 1 (disorder)')	Chronic sinusitis (disorder)	0.24473203915712627	0.028557405568720134	1.1321034068367757	0.24460670428144707
('Osteoarthritis of knee', 'Streptococcal sore throat (disorder)')	Hyperlipidemia	0.24472361809045226	0.12944672098287074	2.122919893151403	0.24459708493885077
('Hypertriglyceridemia (disorder)', 'Chronic kidney disease stage 1 (disorder)')	Hyperglycemia (disorder)	0.24461617345443892	0.21418539470777995	8.038446057884588	0.2445885067574992
('Fracture of clavicle', 'Chronic sinusitis (disorder)')	Miscarriage in first trimester	0.2446715692384395	0.07026085998169826	1.4028471662154116	0.24457741211667913
('Seizure disorder', 'Sprain of ankle')	Acute viral pharyngitis (disorder)	0.24474864290771772	-0.20851843715081828	0.5399656266149094	0.24457034938621336
('Hyperlipidemia', 'History of cardiac arrest (situation)')	Miscarriage in first trimester	0.24473443223443223	0.07032372297769099	1.4032075970413662	0.24456148385619417
('Anemia (disorder)', 'Hypertriglyceridemia (disorder)')	Body mass index 30+ - obesity (finding)	0.2445687630480167	-0.07123457806592984	0.7744337415346491	0.24455644174781033
('Fracture of rib', 'Viral sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.2445851053308278	-0.2086819747277082	0.5396048292305753	0.24451038575667655
('Acute viral pharyngitis (disorder)', 'Hypertriglyceridemia (disorder)')	Hyperglycemia (disorder)	0.24453989957045194	0.21410912082379296	8.035939586242112	0.24449419167473377
('Acute bronchitis (disorder)', 'Viral sinusitis (disorder)')	Gout	0.008661294639825175	0.0010030634018438041	1.1309784688753015	0.24447202166064982
('Acute bronchitis (disorder)', 'Viral sinusitis (disorder)')	Injury of anterior cruciate ligament	0.006048524024305958	0.0007011521841362245	1.1311208954778744	0.24446598804330266
('Metabolic syndrome X (disorder)', 'Acute viral pharyngitis (disorder)')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	0.2446	0.2269286206199496	13.841590672663278	0.24444888977795562
('History of cardiac arrest (situation)', 'Prediabetes')	Miscarriage in first trimester	0.24453093544490673	0.07012022618816549	1.4020408292987618	0.24442953020134225
('Seizure disorder', 'Epilepsy')	Acute viral pharyngitis (disorder)	0.2444615943344834	-0.2088054857240526	0.5393323386796876	0.24442729377582054
('Prediabetes', 'First degree burn')	Viral sinusitis (disorder)	0.24451487079473427	-0.4050655462484369	0.3764197078288519	0.24442277215652808
History of single seizure (situation)	Anemia (disorder)	0.24439603682102454	-0.0626001224010754	0.7960882554371418	0.24437833786189453
Anemia (disorder)	History of single seizure (situation)	0.02936078250396767	-0.007520533485106066	0.7960882554371417	0.2443783378618945
('Childhood asthma', 'Viral sinusitis (disorder)')	Streptococcal sore throat (disorder)	0.24446482379143195	0.11223269774895359	1.848755148298076	0.2443658280922432
('Polyp of colon', 'Carcinoma in situ of prostate (disorder)')	Chronic sinusitis (disorder)	0.24448529411764705	0.028310660529240916	1.1309619915125846	0.24434638720353005
('Prediabetes', 'Fracture subluxation of wrist')	Hyperlipidemia	0.24440796224091935	0.12913106513333783	2.120181652814848	0.24433042585941514
('Drug overdose', 'Streptococcal sore throat (disorder)')	Chronic sinusitis (disorder)	0.2444242973708069	0.028249663782400763	1.1306798272927239	0.24428726877040266
Antepartum eclampsia	Body mass index 30+ - obesity (finding)	0.24430468818717566	-0.07149865292677088	0.7735975411958257	0.24427145181862162
Body mass index 30+ - obesity (finding)	Antepartum eclampsia	0.015195572904556483	-0.004447163913178478	0.7735975411958257	0.24427145181862162
('Whiplash injury to neck', 'Viral sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.2442892311215435	-0.2089778489369925	0.5389520701348869	0.24426759797326308
('Sprain of ankle', 'Viral sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24425662446155855	-0.20901045559697745	0.5388801331656706	0.24424429324326527
('Perennial allergic rhinitis', 'Otitis media')	Acute allergic reaction	0.2443140132061629	0.22987006212900005	16.914624807366245	0.24417538066409836
('Atopic dermatitis', 'Otitis media')	Viral sinusitis (disorder)	0.24431928529811614	-0.405261131745055	0.3761186127042353	0.24417249417249418
Acute viral pharyngitis (disorder)	Stroke	0.027297919541369033	-0.023375987530119883	0.5386977464133191	0.24416106924886632
Stroke	Acute viral pharyngitis (disorder)	0.2441739545508788	-0.20909312550765718	0.538697746413319	0.24416106924886627
('Acute viral pharyngitis (disorder)', 'Laceration of hand')	Prediabetes	0.2442537096304917	-0.061829336177220584	0.7979981674121766	0.24414375090935542
('Prediabetes', 'Otitis media')	Chronic sinusitis (disorder)	0.24422144548427105	0.028046811895864915	1.1297414568504172	0.24413622011727565
('Drug overdose', 'Diabetes')	Chronic pain	0.24428975418751359	0.19679921791263622	5.143967058479893	0.2441253263707572
('Chronic sinusitis (disorder)', 'Otitis media')	Body mass index 30+ - obesity (finding)	0.24414395229982963	-0.0716593888141169	0.7730885665701012	0.24406346501969967
('Viral sinusitis (disorder)', 'Localized  primary osteoarthritis of the hand')	Miscarriage in first trimester	0.24416574059374505	0.06975503133700381	1.3999469507019833	0.24404572880279454
('Diabetic renal disease (disorder)', 'Acute viral pharyngitis (disorder)')	Body mass index 30+ - obesity (finding)	0.2440985289086555	-0.07170481220529104	0.7729447321476599	0.24403387220939182
('Anemia (disorder)', 'Diabetes')	Body mass index 30+ - obesity (finding)	0.2440369346205469	-0.07176640649339963	0.7727496921335445	0.24402470972541154
('Acute viral pharyngitis (disorder)', 'Injury of tendon of the rotator cuff of shoulder')	Acute bronchitis (disorder)	0.24410540915395285	-0.15456750964719923	0.6122949356279362	0.24401008827238335
('Hypertension', 'Non-small cell lung cancer (disorder)')	Carcinoma in situ of prostate (disorder)	0.24416277518345564	0.22139713865615468	10.725058132710288	0.2439946619217082
('Impacted molars', 'Diabetes')	Hypertriglyceridemia (disorder)	0.24412253621467586	0.17847512411803962	3.718692457446995	0.24394299287410928
('Acute bronchitis (disorder)', 'Viral sinusitis (disorder)')	Osteoporosis (disorder)	0.05389738283481617	0.006124360196168924	1.128197042135962	0.24394213381555155
('Osteoarthritis of hip', 'Miscarriage in first trimester')	Hyperlipidemia	0.24404480201924594	0.12876790491166443	2.1170313232103437	0.2439255285579047
('Chronic intractable migraine without aura', 'Acute bronchitis (disorder)')	Chronic sinusitis (disorder)	0.24394424647029636	0.027769612881890227	1.1284591648008213	0.243910140743414
('Myocardial Infarction', 'Chronic sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24394949140652403	-0.20931758865201197	0.5382025347506371	0.2438168742325907
('Normal pregnancy', 'Body mass index 30+ - obesity (finding)')	Preeclampsia	0.10414302457537254	0.0843093718971081	5.250824256366157	0.24379301332868716
Anemia (disorder)	Epilepsy	0.015336042231802167	-0.003973239734510253	0.7942316166161905	0.24379222406156326
Epilepsy	Anemia (disorder)	0.24382605583392986	-0.06317010338817008	0.7942316166161905	0.24379222406156326
('Fracture of ankle', 'Viral sinusitis (disorder)')	Acute viral pharyngitis (disorder)	0.24382459061892867	-0.20944248943960733	0.5379269780356442	0.2437896100291437
('Hyperglycemia (disorder)', 'Metabolic syndrome X (disorder)')	Hypertriglyceridemia (disorder)	0.2438106614902195	0.17816324939358325	3.713941703159876	0.24378807788794649
